,Name,Symbol,Date,High,Low,Open,Close,Volume,Year,Month,Variation Next Day,Variation Yesterday,Variation Last Week
553,XRP,XRP,2015-02-09 23:59:59,0.014433199539780615,0.013994400389492512,0.014430399984121324,0.013994400389492512,625357.0,2015,2,1,1,0
554,XRP,XRP,2015-02-10 23:59:59,0.0140065997838974,0.01362650003284216,0.014003300108015536,0.013648799620568752,850302.0,2015,2,0,1,0
555,XRP,XRP,2015-02-11 23:59:59,0.013780400156974792,0.013587700203061104,0.013642599806189535,0.01377640012651682,457627.0,2015,2,0,0,0
556,XRP,XRP,2015-02-12 23:59:59,0.01406850013881922,0.013773900456726551,0.01378019992262125,0.014039499685168266,542301.0,2015,2,0,0,1
557,XRP,XRP,2015-02-13 23:59:59,0.014661000110208988,0.01403059996664524,0.01403059996664524,0.01456550043076277,1005470.0,2015,2,0,0,1
558,XRP,XRP,2015-02-14 23:59:59,0.015029000118374825,0.014563799835741518,0.014563799835741518,0.014955700375139713,816442.0,2015,2,1,0,0
559,XRP,XRP,2015-02-15 23:59:59,0.01503789983689785,0.013566300272941591,0.014941499568521975,0.013712399639189243,1134340.0,2015,2,0,1,1
560,XRP,XRP,2015-02-16 23:59:59,0.013852800242602823,0.013579700142145157,0.013745499774813652,0.01374990027397871,391037.0,2015,2,0,0,1
561,XRP,XRP,2015-02-17 23:59:59,0.01404810044914484,0.013722299598157406,0.013751300051808356,0.014030699618160723,428236.0,2015,2,1,0,0
562,XRP,XRP,2015-02-18 23:59:59,0.014049299992620943,0.013718700036406515,0.01402829959988594,0.013790699653327463,384700.0,2015,2,1,1,0
563,XRP,XRP,2015-02-19 23:59:59,0.01385090034455061,0.013757900334894655,0.013806399889290331,0.013757900334894655,308654.0,2015,2,1,1,1
564,XRP,XRP,2015-02-20 23:59:59,0.013764699921011923,0.013480800203979015,0.013741300441324709,0.013480800203979015,1036780.0,2015,2,1,1,1
565,XRP,XRP,2015-02-21 23:59:59,0.013537400402128695,0.01324359979480505,0.013461600057780744,0.013285799883306026,314420.0,2015,2,1,1,1
566,XRP,XRP,2015-02-22 23:59:59,0.013375500217080116,0.013079600408673286,0.01328940037637949,0.01312960032373667,587911.0,2015,2,0,1,1
567,XRP,XRP,2015-02-23 23:59:59,0.01336320023983717,0.013109999708831309,0.013124399818480015,0.013334300369024277,439387.0,2015,2,0,0,1
568,XRP,XRP,2015-02-24 23:59:59,0.01342410035431385,0.013344800099730492,0.013350700028240679,0.013396400026977062,627475.0,2015,2,0,0,1
569,XRP,XRP,2015-02-25 23:59:59,0.013471599668264387,0.013390299864113329,0.013403000310063362,0.01340120006352663,502828.0,2015,2,1,0,1
570,XRP,XRP,2015-02-26 23:59:59,0.013414000160992146,0.013257299549877644,0.013404699973762035,0.01329889986664057,836544.0,2015,2,0,1,1
571,XRP,XRP,2015-02-27 23:59:59,0.013547100126743315,0.013286699540913105,0.013294399715960026,0.013359799981117249,910485.0,2015,2,1,0,1
572,XRP,XRP,2015-02-28 23:59:59,0.013367599807679651,0.012994999997317793,0.013356699608266355,0.012997900135815144,520080.0,2015,2,1,1,1
573,XRP,XRP,2015-03-01 23:59:59,0.012992300093173979,0.012142299674451351,0.012992300093173979,0.012238600291311741,1496970.0,2015,3,1,1,1
574,XRP,XRP,2015-03-02 23:59:59,0.012234799563884735,0.011931300163269043,0.012233199551701546,0.012192100286483765,1284250.0,2015,3,1,1,1
575,XRP,XRP,2015-03-03 23:59:59,0.012193200178444386,0.01059279963374138,0.012190899811685084,0.01059279963374138,3050010.0,2015,3,1,1,1
576,XRP,XRP,2015-03-04 23:59:59,0.010221799835562706,0.00975956954061985,0.010221799835562706,0.01003200002014637,2851890.0,2015,3,0,1,1
577,XRP,XRP,2015-03-05 23:59:59,0.011613300070166588,0.010055599734187126,0.010055599734187126,0.011543500237166882,3088530.0,2015,3,1,0,1
578,XRP,XRP,2015-03-06 23:59:59,0.011663800105452538,0.010855699889361858,0.01155189983546734,0.010855699889361858,978284.0,2015,3,1,1,1
579,XRP,XRP,2015-03-07 23:59:59,0.010857800021767616,0.01052240002900362,0.010857800021767616,0.010534999892115593,1230270.0,2015,3,1,1,1
580,XRP,XRP,2015-03-08 23:59:59,0.0105279004201293,0.009939449839293957,0.0105279004201293,0.00996095035225153,735996.0,2015,3,0,1,1
581,XRP,XRP,2015-03-09 23:59:59,0.010807599872350693,0.009962810203433037,0.009963000193238258,0.010643100365996359,2361390.0,2015,3,1,0,1
582,XRP,XRP,2015-03-10 23:59:59,0.010704600252211094,0.01007749978452921,0.010639600455760956,0.01008640043437481,1642070.0,2015,3,0,1,1
583,XRP,XRP,2015-03-11 23:59:59,0.010242399759590626,0.010043499991297722,0.010087300091981888,0.010229400359094143,755784.0,2015,3,0,0,0
584,XRP,XRP,2015-03-12 23:59:59,0.010367199778556824,0.010153500363230705,0.010227099992334844,0.010359000414609907,687546.0,2015,3,0,0,1
585,XRP,XRP,2015-03-13 23:59:59,0.010586899705231191,0.010332900099456309,0.010351699776947498,0.010511199943721294,701607.0,2015,3,0,0,1
586,XRP,XRP,2015-03-14 23:59:59,0.011097599752247334,0.010435800068080424,0.010487399995326996,0.011088100261986256,798070.0,2015,3,1,0,0
587,XRP,XRP,2015-03-15 23:59:59,0.011229200288653374,0.010817199945449827,0.011094899848103523,0.010817199945449827,407154.0,2015,3,0,1,0
588,XRP,XRP,2015-03-16 23:59:59,0.01104739960283041,0.010795800015330316,0.010824799537658691,0.010968100279569626,859896.0,2015,3,1,0,0
589,XRP,XRP,2015-03-17 23:59:59,0.01103300042450428,0.010901499539613724,0.010965700261294842,0.01092899963259697,805396.0,2015,3,1,1,0
590,XRP,XRP,2015-03-18 23:59:59,0.010961900465190409,0.010515700094401836,0.010929400101304054,0.010575300082564354,1632590.0,2015,3,1,1,0
591,XRP,XRP,2015-03-19 23:59:59,0.01063560042530298,0.010295599699020386,0.010593499988317491,0.010480400174856186,2771610.0,2015,3,1,1,0
592,XRP,XRP,2015-03-20 23:59:59,0.010578700341284277,0.010338500142097471,0.010479699820280077,0.010446099564433098,447184.0,2015,3,1,1,1
593,XRP,XRP,2015-03-21 23:59:59,0.010452600196003914,0.010162199847400187,0.010445499792695044,0.010181699879467487,394129.0,2015,3,0,1,1
594,XRP,XRP,2015-03-22 23:59:59,0.01024550013244152,0.01012209989130497,0.010181499645113943,0.010196000337600708,306080.0,2015,3,0,0,1
595,XRP,XRP,2015-03-23 23:59:59,0.010381399653851986,0.01009770017117262,0.01019770000129938,0.01030850037932396,670229.0,2015,3,1,0,1
596,XRP,XRP,2015-03-24 23:59:59,0.010344499722123146,0.00975656043738127,0.010312899947166445,0.00975656043738127,608763.0,2015,3,1,1,1
597,XRP,XRP,2015-03-25 23:59:59,0.009826770052313805,0.00911485031247139,0.009763509966433048,0.00911508034914732,1160540.0,2015,3,1,1,1
598,XRP,XRP,2015-03-26 23:59:59,0.009114970453083515,0.008735709823668003,0.00911455973982811,0.008764410391449928,609264.0,2015,3,0,1,1
599,XRP,XRP,2015-03-27 23:59:59,0.008960249833762646,0.00872770044952631,0.008764210157096386,0.008894730359315872,439537.0,2015,3,1,0,1
600,XRP,XRP,2015-03-28 23:59:59,0.008907579816877842,0.008750730194151402,0.008888339623808859,0.008851240389049053,186292.0,2015,3,1,1,1
601,XRP,XRP,2015-03-29 23:59:59,0.008859369903802872,0.00846431963145733,0.008850930258631706,0.008498369716107845,417819.0,2015,3,1,1,1
602,XRP,XRP,2015-03-30 23:59:59,0.008637799881398678,0.008448249660432339,0.00849936995655298,0.008453140035271645,977525.0,2015,3,1,1,1
603,XRP,XRP,2015-03-31 23:59:59,0.008455250412225723,0.007771550212055446,0.008452310226857662,0.007771550212055446,1359970.0,2015,3,1,1,1
604,XRP,XRP,2015-04-01 23:59:59,0.007771950215101242,0.00756388995796442,0.007771950215101242,0.007667949888855219,708058.0,2015,4,0,1,1
605,XRP,XRP,2015-04-02 23:59:59,0.00792434997856617,0.007665260229259729,0.0076664499938488015,0.007905569858849049,373395.0,2015,4,0,0,1
606,XRP,XRP,2015-04-03 23:59:59,0.008722219616174698,0.007904370315372944,0.007905430160462856,0.008720249868929386,1010690.0,2015,4,0,0,1
607,XRP,XRP,2015-04-04 23:59:59,0.008967449888586998,0.008714409545063972,0.008716600015759468,0.008843779563903809,302715.0,2015,4,1,0,1
608,XRP,XRP,2015-04-05 23:59:59,0.008851819671690464,0.008716030046343803,0.0088469497859478,0.008738749660551548,225068.0,2015,4,0,1,0
609,XRP,XRP,2015-04-06 23:59:59,0.008838989771902561,0.0087357796728611,0.008748750202357769,0.008785880170762539,537916.0,2015,4,0,0,0
610,XRP,XRP,2015-04-07 23:59:59,0.009079679846763609,0.008773500099778175,0.00877515971660614,0.009070769883692265,1145350.0,2015,4,0,0,0
611,XRP,XRP,2015-04-08 23:59:59,0.0092689897865057,0.009062469936907291,0.009067189879715444,0.009198030456900595,940998.0,2015,4,1,0,0
612,XRP,XRP,2015-04-09 23:59:59,0.009204300120472908,0.008780119940638542,0.0091922702267766,0.008780119940638542,701874.0,2015,4,1,1,0
613,XRP,XRP,2015-04-10 23:59:59,0.00877583958208561,0.008502890355885029,0.00877583958208561,0.008512149564921856,494280.0,2015,4,1,1,1
614,XRP,XRP,2015-04-11 23:59:59,0.008516860194504261,0.00826399028301239,0.00851505994796753,0.008299860171973705,255991.0,2015,4,0,1,1
615,XRP,XRP,2015-04-12 23:59:59,0.008700929582118988,0.008270570077002048,0.008299009874463081,0.008609759621322155,199412.0,2015,4,1,0,1
616,XRP,XRP,2015-04-13 23:59:59,0.008622960187494755,0.008161650039255619,0.008612249977886677,0.00819442979991436,372548.0,2015,4,1,1,1
617,XRP,XRP,2015-04-14 23:59:59,0.008299039676785469,0.008139190264046192,0.008192550390958786,0.00815889984369278,636679.0,2015,4,1,1,1
618,XRP,XRP,2015-04-15 23:59:59,0.008163279853761196,0.007881389930844307,0.008160180412232876,0.007948819547891617,409098.0,2015,4,0,1,1
619,XRP,XRP,2015-04-16 23:59:59,0.008013700135052204,0.007942579686641693,0.007955200038850306,0.008009780198335648,246608.0,2015,4,0,0,1
620,XRP,XRP,2015-04-17 23:59:59,0.008064369671046734,0.008008349686861038,0.008013630285859108,0.008025440387427807,312038.0,2015,4,1,0,1
621,XRP,XRP,2015-04-18 23:59:59,0.008044440299272537,0.007897970266640186,0.008042270317673683,0.007899940013885498,184595.0,2015,4,1,1,1
622,XRP,XRP,2015-04-19 23:59:59,0.007916220463812351,0.007841380313038826,0.00789858028292656,0.007846360094845295,197022.0,2015,4,0,1,1
623,XRP,XRP,2015-04-20 23:59:59,0.007953819818794727,0.007834919728338718,0.007841319777071476,0.007931619882583618,710840.0,2015,4,0,0,1
624,XRP,XRP,2015-04-21 23:59:59,0.007975219748914242,0.007816510275006294,0.007933169603347778,0.00796756986528635,678946.0,2015,4,0,0,1
625,XRP,XRP,2015-04-22 23:59:59,0.008063489571213722,0.007954100146889688,0.007975470274686813,0.008025050163269043,704364.0,2015,4,1,0,0
626,XRP,XRP,2015-04-23 23:59:59,0.008045610040426254,0.008004079572856426,0.008026500232517721,0.008018669672310352,397132.0,2015,4,0,1,0
627,XRP,XRP,2015-04-24 23:59:59,0.008100789971649647,0.0079354802146554,0.008018149994313717,0.008076930418610573,446330.0,2015,4,0,0,0
628,XRP,XRP,2015-04-25 23:59:59,0.008292499929666521,0.008039380423724651,0.008079569786787033,0.00829068012535572,211934.0,2015,4,1,0,0
629,XRP,XRP,2015-04-26 23:59:59,0.008297139778733253,0.00768403010442853,0.008290479891002178,0.007740170229226352,493776.0,2015,4,0,1,1
630,XRP,XRP,2015-04-27 23:59:59,0.007845680229365827,0.007674850057810545,0.007741739973425866,0.007765380199998617,779357.0,2015,4,1,0,1
631,XRP,XRP,2015-04-28 23:59:59,0.007764319889247418,0.00760684022679925,0.007764319889247418,0.00762986997142434,569295.0,2015,4,0,1,1
632,XRP,XRP,2015-04-29 23:59:59,0.007863040082156658,0.007630390115082264,0.007632819935679436,0.007863040082156658,549981.0,2015,4,0,0,1
633,XRP,XRP,2015-04-30 23:59:59,0.008072629570960999,0.007852659560739994,0.007856680080294609,0.008029120042920113,595106.0,2015,4,1,0,0
634,XRP,XRP,2015-05-01 23:59:59,0.008079900406301022,0.008018479682505129,0.008034570142626762,0.008018479682505129,663959.0,2015,5,0,1,1
635,XRP,XRP,2015-05-02 23:59:59,0.008077089674770832,0.007977630011737347,0.008019800297915936,0.00803712010383606,107649.0,2015,5,0,0,1
636,XRP,XRP,2015-05-03 23:59:59,0.008114730007946491,0.008012560196220875,0.008035889826714994,0.008055450394749641,438453.0,2015,5,1,0,0
637,XRP,XRP,2015-05-04 23:59:59,0.008069589734077455,0.007996830157935621,0.008057160302996634,0.008016970008611679,262147.0,2015,5,1,1,0
638,XRP,XRP,2015-05-05 23:59:59,0.00802011042833328,0.007909519597887995,0.008016670122742653,0.007909519597887995,553536.0,2015,5,1,1,0
639,XRP,XRP,2015-05-06 23:59:59,0.007920140400528908,0.007770040072500707,0.007920140400528908,0.007782380096614361,475466.0,2015,5,1,1,1
640,XRP,XRP,2015-05-07 23:59:59,0.0077905100770294675,0.007525729946792127,0.007787069771438838,0.007528670132160188,2231440.0,2015,5,1,1,1
641,XRP,XRP,2015-05-08 23:59:59,0.007530920207500458,0.0073901498690247544,0.007530920207500458,0.00749133015051484,369669.0,2015,5,0,1,1
642,XRP,XRP,2015-05-09 23:59:59,0.007646239828318357,0.007477370090782642,0.007492019794881344,0.007573820184916258,179858.0,2015,5,1,0,1
643,XRP,XRP,2015-05-10 23:59:59,0.007571769878268242,0.0073743797838687905,0.007571769878268242,0.007382459938526154,575429.0,2015,5,1,1,1
644,XRP,XRP,2015-05-11 23:59:59,0.00741320988163352,0.007360110059380531,0.007379310205578805,0.0073602600023150435,456632.0,2015,5,1,1,1
645,XRP,XRP,2015-05-12 23:59:59,0.007370740175247192,0.007213249802589416,0.007364590186625719,0.007213249802589416,973166.0,2015,5,1,1,1
646,XRP,XRP,2015-05-13 23:59:59,0.007226219866424798,0.00685692997649312,0.007209340110421182,0.00685692997649312,897919.0,2015,5,1,1,1
647,XRP,XRP,2015-05-14 23:59:59,0.006853150203824043,0.0065981801599264145,0.006852949969470501,0.00660237018018961,622577.0,2015,5,0,1,1
648,XRP,XRP,2015-05-15 23:59:59,0.006684579886496067,0.006562650203704834,0.006602790206670761,0.0066552101634442815,243151.0,2015,5,1,0,1
649,XRP,XRP,2015-05-16 23:59:59,0.006666670087724924,0.006558789871633053,0.006655130069702864,0.006587749812752008,63602.19921875,2015,5,1,1,1
650,XRP,XRP,2015-05-17 23:59:59,0.006586189847439528,0.006328890100121497,0.006586189847439528,0.006329129915684462,350731.0,2015,5,1,1,1
651,XRP,XRP,2015-05-18 23:59:59,0.00632931012660265,0.005745360162109137,0.006327359937131405,0.005748049821704626,1185930.0,2015,5,0,1,1
652,XRP,XRP,2015-05-19 23:59:59,0.006539409980177879,0.005697140004485846,0.005746440030634403,0.006539409980177879,952584.0,2015,5,0,0,1
653,XRP,XRP,2015-05-20 23:59:59,0.006803439930081368,0.0065365200862288475,0.0065365200862288475,0.006635699886828661,465374.0,2015,5,1,0,1
654,XRP,XRP,2015-05-21 23:59:59,0.006657879799604416,0.006549050100147724,0.006636119913309813,0.006572590209543705,182022.0,2015,5,0,1,1
655,XRP,XRP,2015-05-22 23:59:59,0.006653360091149807,0.006552159786224365,0.006572970189154147,0.00664944015443325,314421.0,2015,5,0,0,1
656,XRP,XRP,2015-05-23 23:59:59,0.006822910159826279,0.006637969985604286,0.0066388798877596855,0.006799949798732996,298160.0,2015,5,0,0,0
657,XRP,XRP,2015-05-24 23:59:59,0.006857280153781176,0.006762169767171145,0.006798310205340386,0.006809169892221689,149015.0,2015,5,0,0,0
658,XRP,XRP,2015-05-25 23:59:59,0.006951409857720137,0.006797530222684145,0.006842750124633311,0.0069248899817466745,315919.0,2015,5,1,0,0
659,XRP,XRP,2015-05-26 23:59:59,0.0069743599742650994,0.0067637600004673,0.006928219925612211,0.006793580017983913,503514.0,2015,5,0,1,0
660,XRP,XRP,2015-05-27 23:59:59,0.007019380107522011,0.006774410139769316,0.006792120169848204,0.006936749909073114,536465.0,2015,5,0,0,0
661,XRP,XRP,2015-05-28 23:59:59,0.007857129909098148,0.006921430118381977,0.0069407299160957345,0.007857129909098148,1242990.0,2015,5,0,0,0
662,XRP,XRP,2015-05-29 23:59:59,0.009178630076348782,0.00781273003667593,0.007836800068616867,0.009056439623236656,1949750.0,2015,5,1,0,0
663,XRP,XRP,2015-05-30 23:59:59,0.009094269946217535,0.008335139602422714,0.009059539996087551,0.008409120142459871,487228.0,2015,5,1,1,0
664,XRP,XRP,2015-05-31 23:59:59,0.008454539813101292,0.008175309747457504,0.008402969688177109,0.008290099911391735,248303.0,2015,5,1,1,0
665,XRP,XRP,2015-06-01 23:59:59,0.008294640108942986,0.007563179824501277,0.008275779895484447,0.007578520104289055,777565.0,2015,6,0,1,0
666,XRP,XRP,2015-06-02 23:59:59,0.007985389791429045,0.007429109886288644,0.007582429796457291,0.007980589754879475,506304.0,2015,6,0,0,0
667,XRP,XRP,2015-06-03 23:59:59,0.008145649917423725,0.007951820269227028,0.008006559684872627,0.00801199022680521,388480.0,2015,6,1,0,0
668,XRP,XRP,2015-06-04 23:59:59,0.00800955016165972,0.007879359647631645,0.00800955016165972,0.007879359647631645,241573.0,2015,6,0,1,0
669,XRP,XRP,2015-06-05 23:59:59,0.007972219958901405,0.007871420122683048,0.007884260267019272,0.00795648992061615,198828.0,2015,6,1,0,1
670,XRP,XRP,2015-06-06 23:59:59,0.00796057004481554,0.007894800044596195,0.007955670356750488,0.00790513027459383,108750.0,2015,6,1,1,1
671,XRP,XRP,2015-06-07 23:59:59,0.007954340428113937,0.007850930094718933,0.00790550000965595,0.00787402968853712,100994.0,2015,6,0,1,1
672,XRP,XRP,2015-06-08 23:59:59,0.008004579693078995,0.00786606967449188,0.007866860367357729,0.007999500259757042,227074.0,2015,6,1,0,0
673,XRP,XRP,2015-06-09 23:59:59,0.008018740452826023,0.007962959818542005,0.008008809760212898,0.007994890213012695,211828.0,2015,6,0,1,0
674,XRP,XRP,2015-06-10 23:59:59,0.00803573988378048,0.007982280105352402,0.007984190247952938,0.007998550310730934,260571.0,2015,6,0,0,1
675,XRP,XRP,2015-06-11 23:59:59,0.008042209781706333,0.00799630954861641,0.00799855962395668,0.008042209781706333,196404.0,2015,6,0,0,0
676,XRP,XRP,2015-06-12 23:59:59,0.008084270171821117,0.007992450147867203,0.008041329681873322,0.00805720966309309,138738.0,2015,6,0,0,0
677,XRP,XRP,2015-06-13 23:59:59,0.008136340416967869,0.007993790321052073,0.007993790321052073,0.00809285044670105,80645.8984375,2015,6,0,0,0
678,XRP,XRP,2015-06-14 23:59:59,0.008238970302045345,0.008078600279986858,0.008093239739537239,0.008146709762513638,315884.0,2015,6,0,0,0
679,XRP,XRP,2015-06-15 23:59:59,0.008581359870731829,0.008144300431013106,0.00814577005803585,0.008578820154070854,658174.0,2015,6,0,0,0
680,XRP,XRP,2015-06-16 23:59:59,0.009457170031964779,0.008580350317060947,0.008580460213124752,0.009423660114407541,1523530.0,2015,6,0,0,0
681,XRP,XRP,2015-06-17 23:59:59,0.009774429723620416,0.009408810175955296,0.00942721962928772,0.009678429923951626,1050540.0,2015,6,0,0,0
682,XRP,XRP,2015-06-18 23:59:59,0.010264299809932707,0.009642199613153934,0.00968877039849758,0.01025210041552782,1117100.0,2015,6,0,0,0
683,XRP,XRP,2015-06-19 23:59:59,0.011320100165903568,0.010277500376105309,0.010279100388288498,0.011206899769604206,1650080.0,2015,6,1,0,0
684,XRP,XRP,2015-06-20 23:59:59,0.011287599802017212,0.010854300111532213,0.011287599802017212,0.01103929989039898,660909.0,2015,6,1,1,0
685,XRP,XRP,2015-06-21 23:59:59,0.01106759998947382,0.010215300135314465,0.011030299589037895,0.010313999839127064,564947.0,2015,6,0,1,0
686,XRP,XRP,2015-06-22 23:59:59,0.01056739967316389,0.010251699946820736,0.010294700041413307,0.010566899552941322,623012.0,2015,6,0,0,0
687,XRP,XRP,2015-06-23 23:59:59,0.010712699964642523,0.010484600439667702,0.010568100027740002,0.010667099617421629,487296.0,2015,6,0,0,0
688,XRP,XRP,2015-06-24 23:59:59,0.011088700033724308,0.010638900101184843,0.010667200200259686,0.010914199985563757,662015.0,2015,6,0,0,0
689,XRP,XRP,2015-06-25 23:59:59,0.0110555998980999,0.010895700193941591,0.010910499840974808,0.01104789972305298,328795.0,2015,6,0,0,0
690,XRP,XRP,2015-06-26 23:59:59,0.011294100433588028,0.011029000394046308,0.011048399843275549,0.011287599802017212,344441.0,2015,6,0,0,0
691,XRP,XRP,2015-06-27 23:59:59,0.011582300066947935,0.01128739956766367,0.011289600282907486,0.011444699950516224,347201.0,2015,6,0,0,0
692,XRP,XRP,2015-06-28 23:59:59,0.011477000080049038,0.01126800011843443,0.011444300413131714,0.011467100121080877,255832.0,2015,6,0,0,0
693,XRP,XRP,2015-06-29 23:59:59,0.012010999955236912,0.011485000140964985,0.011487299576401709,0.01197659969329834,840533.0,2015,6,1,0,0
694,XRP,XRP,2015-06-30 23:59:59,0.0120168998837471,0.011319500394165516,0.011970399878919123,0.011319500394165516,1028230.0,2015,6,1,1,0
695,XRP,XRP,2015-07-01 23:59:59,0.011405499652028084,0.011027299799025059,0.011317400261759758,0.01119839958846569,558248.0,2015,7,1,1,0
696,XRP,XRP,2015-07-02 23:59:59,0.011243299581110476,0.010969200171530248,0.011194700375199318,0.011036800220608713,404117.0,2015,7,0,1,1
697,XRP,XRP,2015-07-03 23:59:59,0.011105299927294254,0.011003900319337843,0.01103769987821579,0.011099199764430523,251150.0,2015,7,1,0,1
698,XRP,XRP,2015-07-04 23:59:59,0.011105500161647795,0.010773999616503716,0.011099499650299549,0.010781999677419662,138329.0,2015,7,1,1,1
699,XRP,XRP,2015-07-05 23:59:59,0.010785100050270556,0.009985869750380516,0.010770199820399284,0.010021500289440157,801046.0,2015,7,1,1,1
700,XRP,XRP,2015-07-06 23:59:59,0.010195599868893623,0.00987257994711399,0.01002109982073307,0.00987257994711399,928027.0,2015,7,1,1,1
701,XRP,XRP,2015-07-07 23:59:59,0.00995352026075125,0.009486749768257141,0.009882169775664806,0.009580150246620178,612402.0,2015,7,1,1,1
702,XRP,XRP,2015-07-08 23:59:59,0.009633280336856842,0.00938612036406994,0.009572450071573256,0.009449030272662641,803026.0,2015,7,1,1,1
703,XRP,XRP,2015-07-09 23:59:59,0.009485780261456966,0.008960549719631672,0.009466660209000109,0.008987010456621647,935172.0,2015,7,1,1,1
704,XRP,XRP,2015-07-10 23:59:59,0.009352340362966059,0.008805969730019571,0.00895607005804777,0.008847109973430634,1344950.0,2015,7,1,1,1
705,XRP,XRP,2015-07-11 23:59:59,0.008909439668059349,0.008604399859905243,0.008847669698297976,0.008615110069513321,407434.0,2015,7,1,1,1
706,XRP,XRP,2015-07-12 23:59:59,0.008778519928455353,0.00858480017632246,0.008611169643700123,0.008613670244812965,423951.0,2015,7,1,1,1
707,XRP,XRP,2015-07-13 23:59:59,0.008613130077719687,0.008213460445404053,0.008610430173575878,0.008568939752876759,1023880.0,2015,7,0,1,1
708,XRP,XRP,2015-07-14 23:59:59,0.00872750021517277,0.008545500226318836,0.00856461003422737,0.008630589582026005,791771.0,2015,7,1,0,1
709,XRP,XRP,2015-07-15 23:59:59,0.008709710091352463,0.008503790013492106,0.008638179861009121,0.008515690453350544,572785.0,2015,7,1,1,1
710,XRP,XRP,2015-07-16 23:59:59,0.008578459732234478,0.008058840408921242,0.00851294957101345,0.008061899803578855,782856.0,2015,7,1,1,1
711,XRP,XRP,2015-07-17 23:59:59,0.008066940121352673,0.007951759733259678,0.008060930296778679,0.008025559596717358,299869.0,2015,7,0,1,1
712,XRP,XRP,2015-07-18 23:59:59,0.008080460131168365,0.007996739819645882,0.008023150265216827,0.008059630170464516,68212.8984375,2015,7,0,0,1
713,XRP,XRP,2015-07-19 23:59:59,0.008093670010566711,0.008006930351257324,0.008061310276389122,0.008091259747743607,85865.296875,2015,7,1,0,1
714,XRP,XRP,2015-07-20 23:59:59,0.0081623001024127,0.00794313009828329,0.008093169890344143,0.007948420010507107,285165.0,2015,7,1,1,1
715,XRP,XRP,2015-07-21 23:59:59,0.0079508600756526,0.007699210196733475,0.0079508600756526,0.007711260113865137,525732.0,2015,7,1,1,1
716,XRP,XRP,2015-07-22 23:59:59,0.007713759783655405,0.007570580113679171,0.0077080801129341125,0.007578589953482152,367888.0,2015,7,1,1,1
717,XRP,XRP,2015-07-23 23:59:59,0.007581890095025302,0.0074471901170909405,0.007579300086945295,0.007486720103770494,182970.0,2015,7,0,1,1
718,XRP,XRP,2015-07-24 23:59:59,0.007697110064327717,0.007473209872841834,0.007485580164939166,0.007656310219317675,277406.0,2015,7,0,0,1
719,XRP,XRP,2015-07-25 23:59:59,0.007892129942774773,0.007631899788975716,0.007654639892280102,0.00788838043808937,237028.0,2015,7,0,0,1
720,XRP,XRP,2015-07-26 23:59:59,0.008125100284814835,0.0078059700317680844,0.007887500338256359,0.008115289732813835,233266.0,2015,7,0,0,0
721,XRP,XRP,2015-07-27 23:59:59,0.008578520268201828,0.008114689961075783,0.00811563991010189,0.00856234971433878,666090.0,2015,7,1,0,0
722,XRP,XRP,2015-07-28 23:59:59,0.008602390065789223,0.008446379564702509,0.008565439842641355,0.008448629640042782,143142.0,2015,7,0,1,0
723,XRP,XRP,2015-07-29 23:59:59,0.00854921992868185,0.008271830156445503,0.008450790308415891,0.008518730290234089,174525.0,2015,7,1,0,0
724,XRP,XRP,2015-07-30 23:59:59,0.008581999689340591,0.008471249602735044,0.008516790345311165,0.008490649983286858,324219.0,2015,7,1,1,0
725,XRP,XRP,2015-07-31 23:59:59,0.008493930101394653,0.008420449681580067,0.008493560366332531,0.008436859585344791,423581.0,2015,7,1,1,0
726,XRP,XRP,2015-08-01 23:59:59,0.008441000245511532,0.00822008028626442,0.008438480086624622,0.008221990428864956,196429.0,2015,8,0,1,0
727,XRP,XRP,2015-08-02 23:59:59,0.008231930434703827,0.008170469664037228,0.008224889636039734,0.008229980245232582,206009.0,2015,8,0,0,0
728,XRP,XRP,2015-08-03 23:59:59,0.008320540189743042,0.008222869597375393,0.008229809813201426,0.008280830457806587,231262.0,2015,8,1,0,1
729,XRP,XRP,2015-08-04 23:59:59,0.008319780230522156,0.008262559771537779,0.008277010172605516,0.008271370083093643,178712.0,2015,8,1,1,1
730,XRP,XRP,2015-08-05 23:59:59,0.008286490105092525,0.008220760151743889,0.008264079689979553,0.008224490098655224,219269.0,2015,8,1,1,1
731,XRP,XRP,2015-08-06 23:59:59,0.008225440047681332,0.008024260401725769,0.00822525005787611,0.008024469949305058,375521.0,2015,8,0,1,1
732,XRP,XRP,2015-08-07 23:59:59,0.008152560330927372,0.007988610304892063,0.008019640110433102,0.008152440190315247,363643.0,2015,8,0,0,1
733,XRP,XRP,2015-08-08 23:59:59,0.008707749657332897,0.00816353037953377,0.00816353037953377,0.008476059883832932,678295.0,2015,8,0,0,0
734,XRP,XRP,2015-08-09 23:59:59,0.008823369629681109,0.008472329936921597,0.008483690209686756,0.008807940408587456,531969.0,2015,8,1,0,0
735,XRP,XRP,2015-08-10 23:59:59,0.008904590271413326,0.008746470324695109,0.008811729960143566,0.008750149980187416,472973.0,2015,8,1,1,0
736,XRP,XRP,2015-08-11 23:59:59,0.00876590982079506,0.008590630255639553,0.008750639855861664,0.008590630255639553,282461.0,2015,8,1,1,0
737,XRP,XRP,2015-08-12 23:59:59,0.008593239821493627,0.008271099999547005,0.008591470308601856,0.008271099999547005,287463.0,2015,8,1,1,0
